Lead_ID,Lead_Source,Industry,Total_Visits,Time_Spent_Website,Page_Views,Email_Opens,Email_Clicks,Previous_Interactions,Lead_Quality_Score,Age,Annual_Income,Sales_Calls,Days_Since_Last_Activity,Estimated_Lead_Value
11340,Website,Manufacturing,24.0,1270.0,5.19,14.0,0,15,80.68,37,62096.0,9,50,142648.17
11341,Website,Healthcare,22.0,976.0,11.13,4.0,4,12,49.74,30,75546.0,11,140,100811.02
11342,Referral,Retail,4.0,387.0,19.92,3.0,4,8,39.53,48,91457.0,6,92,59062.04
11343,Email,IT,2.0,647.0,16.21,20.0,8,13,78.32,58,93309.0,15,32,117258.74
11344,Referral,Finance,30.0,536.0,17.07,19.0,0,3,53.57,48,94998.0,11,33,98763.53
11345,Email,Education,25.0,1234.0,13.07,18.0,4,5,98.51,21,111496.0,2,26,131933.4
11346,Facebook,Finance,13.0,605.0,1.79,20.0,6,11,47.96,23,55268.0,3,42,79552.62
11347,Facebook,IT,28.0,1299.0,4.93,3.0,10,0,93.74,35,110354.0,14,178,141439.15
11348,Google,Finance,1.0,273.0,18.58,14.0,5,11,94.64,30,130037.0,15,61,126174.78
11349,Referral,IT,17.0,535.0,7.96,16.0,5,8,39.35,41,135078.0,8,41,86483.93
11350,LinkedIn,Manufacturing,13.0,451.0,2.97,11.0,6,4,83.86,57,67078.0,13,130,108588.21
11351,Referral,Healthcare,4.0,1373.0,14.35,2.0,5,14,60.515,35,26865.0,12,99,96975.03
11352,LinkedIn,Education,7.0,1140.0,6.69,9.0,4,2,93.4,43,121242.0,7,98,123979.98
11353,Website,IT,17.0,246.0,6.11,14.0,9,3,56.01,34,53887.0,11,31,90690.4
11354,Referral,Finance,9.0,1331.0,19.96,9.0,4,0,79.54,35,74876.0,11,151,105496.94
11355,Website,Education,4.0,1038.0,17.3,17.0,8,13,57.36,30,121047.0,0,115,91530.02
11356,Facebook,Healthcare,19.0,1222.0,8.75,0.0,7,8,38.22,29,58479.0,15,156,90998.55
11357,Facebook,Manufacturing,1.0,359.0,19.62,2.0,9,13,35.95,59,65478.0,2,147,47705.12
11358,Google,Education,10.0,679.0,13.35,20.0,3,7,54.03,25,51401.0,13,48,88547.46
11359,Referral,IT,4.0,1494.0,15.1,11.0,3,3,80.44,45,53502.0,15,2,121013.01
11360,Website,Healthcare,9.0,420.0,1.6,0.0,9,1,68.41,46,144768.0,11,139,86731.7
11361,LinkedIn,Finance,13.0,410.0,3.31,2.0,4,13,75.09,28,136750.0,9,172,108448.23
11362,Facebook,Healthcare,14.0,1359.0,13.03,2.0,2,8,42.59,42,38394.0,1,101,75980.61
11363,Facebook,Healthcare,10.0,771.0,18.08,4.0,7,3,58.51,45,123694.0,1,128,87204.48
11364,LinkedIn,Retail,6.0,849.0,12.85,18.0,6,8,60.515,32,34262.0,12,59,65581.97
11365,Website,Healthcare,16.0,702.0,3.55,0.0,4,9,85.4,29,29487.0,12,120,115218.33
11366,Website,Healthcare,16.0,542.0,3.2,3.0,9,2,99.19,30,52341.0,7,38,108009.28
11367,Referral,Education,17.0,978.0,17.04,3.0,2,6,52.55,30,133924.0,5,153,88443.6
11368,Referral,Finance,10.0,1241.0,3.65,16.0,4,6,20.88,29,38570.0,11,107,68892.67
11369,Email,Education,18.0,959.0,10.88,13.0,2,9,33.58,46,82268.0,11,21,90372.68
11370,Email,Education,27.0,942.0,1.71,17.0,9,12,72.2,55,146435.0,11,42,140127.81
11371,Google,IT,22.0,673.0,2.53,0.0,4,3,68.97,47,54605.0,12,164,85765.13
11372,Facebook,Education,18.0,456.0,13.77,15.0,0,1,83.03,51,96602.0,5,137,90134.0
11373,Referral,Retail,3.0,531.0,14.09,2.0,5,10,40.31,39,127798.0,3,140,67598.86
11374,Website,Retail,20.0,759.0,7.49,20.0,9,8,81.09,58,51723.0,0,10,101792.6
11375,LinkedIn,IT,27.0,1313.0,5.1,8.0,3,3,75.04,26,94108.0,10,133,120256.08
11376,Website,Manufacturing,21.0,100.0,16.46,3.0,3,7,45.83,35,103206.0,6,33,75774.63
11377,Facebook,Finance,25.0,507.0,5.12,20.0,7,13,63.64,49,85098.0,7,69,112856.24
11378,Email,Finance,28.0,1231.0,11.3,4.0,1,1,31.78,25,118375.0,15,80,95795.78
11379,Website,Education,15.0,486.0,19.4,10.0,3,7,56.21,34,73707.0,1,101,72625.57
11380,Google,Education,15.0,218.0,3.81,20.0,1,15,90.5,22,74028.0,1,29,111708.47
11381,Facebook,Manufacturing,4.0,320.0,18.88,8.0,0,10,53.7,43,118937.0,15,146,90020.84
11382,Email,Education,29.0,949.0,4.47,2.0,9,15,87.17,39,81921.0,0,134,125834.8
11383,LinkedIn,Finance,27.0,321.0,11.78,5.0,2,9,67.22,44,85760.0,3,53,102920.19
11384,Email,Healthcare,9.0,785.0,8.16,10.0,7,4,35.35,40,86829.0,5,160,57062.31
11385,Google,Retail,27.0,1336.0,19.33,8.0,5,6,66.49,47,92847.0,13,124,125393.09
11386,Facebook,Healthcare,26.0,406.0,6.2,14.0,6,6,60.48,44,122547.0,4,42,98035.99
11387,LinkedIn,Healthcare,19.0,1209.0,8.59,2.0,1,11,51.89,37,68839.0,3,47,104752.19
11388,Google,Finance,24.0,537.0,19.67,0.0,5,8,29.57,45,130077.0,13,159,87602.12
11389,Email,Healthcare,28.0,1466.0,11.19,19.0,7,2,53.34,51,64673.0,3,11,108023.31
11390,Google,Manufacturing,17.0,557.0,10.55,18.0,7,9,25.82,48,28642.0,9,154,50864.62
11391,Facebook,IT,11.0,1408.0,5.9,13.0,3,3,27.9,48,31338.0,14,155,73204.23
11392,Referral,Education,25.0,588.0,14.33,16.0,5,9,53.27,42,139650.0,6,83,95283.8
11393,Google,IT,9.0,1240.0,1.27,13.0,4,3,44.43,25,76761.0,6,109,80451.96
11394,Google,Retail,10.0,1084.0,1.94,16.0,8,14,94.04,28,34622.0,1,27,128383.39
11395,Email,Education,18.0,289.0,12.39,13.0,7,15,50.06,58,73423.0,12,62,101095.25
11396,Email,Healthcare,20.0,450.0,7.49,11.0,1,12,80.63,48,67873.0,6,148,104009.97
11397,LinkedIn,Retail,13.0,333.0,19.11,15.0,6,9,62.42,32,129544.0,1,131,83024.67
11398,Email,Education,8.0,971.0,18.16,0.0,6,4,76.33,45,72565.0,3,144,84836.1
11399,Website,Manufacturing,7.0,1092.0,14.56,12.0,10,13,40.81,58,32806.0,14,103,90098.21
11400,Facebook,Manufacturing,17.0,571.0,16.54,5.0,0,5,95.35,35,25757.0,0,44,96660.03
11401,Facebook,Manufacturing,21.0,1331.0,13.68,16.0,0,15,62.41,54,117246.0,4,93,114161.25
11402,Referral,Manufacturing,23.0,1256.0,3.39,11.0,3,14,86.51,33,46470.0,0,30,130102.48
11403,Referral,Healthcare,15.0,1119.0,15.55,18.0,4,2,49.2,28,31220.0,15,168,86726.0
11404,Facebook,IT,20.0,137.0,4.99,5.0,3,12,28.02,33,133408.0,3,119,76057.72
11405,Referral,Education,15.0,297.0,7.15,6.0,6,3,73.9,56,116851.0,12,29,102122.33
11406,LinkedIn,Healthcare,1.0,251.0,16.57,0.0,2,2,20.62,26,79754.0,8,30,50610.34
11407,Email,Manufacturing,25.0,1143.0,11.19,0.0,6,1,58.02,58,118329.0,12,104,113156.58
11408,Facebook,IT,14.0,722.0,17.34,4.0,7,9,35.42,52,104852.0,11,110,84547.71
11409,Referral,Retail,5.0,284.0,5.05,5.0,5,11,70.19,41,132630.0,7,32,96526.25
11410,Facebook,Retail,11.0,282.0,12.55,15.0,5,8,98.35,27,47505.0,5,138,97261.94
11411,Website,Retail,16.0,286.0,2.59,15.0,7,15,57.15,46,53288.0,14,51,99481.56
11412,Google,Manufacturing,2.0,412.0,13.22,13.0,7,0,85.4,35,99492.0,7,136,96953.04
11413,Email,Retail,8.0,471.0,15.49,0.0,6,15,60.62,43,44109.0,4,179,82512.21
11414,Facebook,Finance,11.0,628.0,12.11,12.0,5,1,59.67,58,143056.0,6,36,96205.17
11415,Google,Education,29.0,1143.0,6.06,19.0,5,7,94.43,35,28497.0,7,55,130539.17
11416,Referral,Education,18.0,419.0,1.6,9.0,9,14,91.2,60,82326.0,6,163,114591.54
11417,Google,Manufacturing,3.0,611.0,3.27,9.0,10,6,82.86,36,34864.0,13,36,109971.69
11418,Email,Finance,30.0,1097.0,12.82,8.0,5,11,43.7,52,122046.0,3,56,105662.61
11419,Facebook,Healthcare,26.0,627.0,18.75,12.0,7,0,63.6,57,118517.0,4,36,99715.91
11420,Website,Healthcare,1.0,48.0,4.92,2.0,0,4,37.91,38,112562.0,12,89,59888.54
11421,Referral,Retail,11.0,1154.0,14.97,17.0,4,9,55.51,40,99310.0,13,62,103039.72
11422,Facebook,IT,16.0,636.0,17.46,19.0,2,5,58.74,22,144454.0,9,109,95882.02
11423,Email,Healthcare,18.0,1410.0,10.9,1.0,7,4,86.53,43,137343.0,5,87,128373.56
11424,Referral,IT,30.0,62.0,13.72,16.0,10,3,91.68,50,46017.0,13,153,107758.27
11425,LinkedIn,Education,16.0,1282.0,16.49,18.0,5,13,53.17,23,26821.0,13,64,111076.34
11426,Google,IT,23.0,891.0,5.95,12.0,1,12,21.42,59,75337.0,11,57,90840.76
11427,Email,Education,10.0,184.0,6.64,12.0,6,0,88.94,21,70485.0,15,113,105639.51
11428,LinkedIn,Finance,18.0,1476.0,1.01,0.0,6,15,33.94,42,108557.0,10,70,107081.07
11429,Facebook,Finance,16.0,934.0,19.3,1.0,4,6,69.75,49,81388.0,5,180,89093.35
11430,Website,Manufacturing,19.0,1299.0,18.43,0.0,7,8,22.0,34,35372.0,12,20,92071.88
11431,Referral,Manufacturing,4.0,434.0,15.53,4.0,4,5,51.96,48,131684.0,8,54,82502.35
11432,Google,Retail,27.0,873.0,2.5,2.0,0,15,98.88,41,125050.0,9,1,149598.02
11433,Referral,Healthcare,13.0,1214.0,9.5,6.0,8,15,28.06,52,118938.0,13,90,102863.48
11434,Facebook,Retail,24.0,776.0,2.94,12.0,3,15,53.9,26,96333.0,13,138,118924.56
11435,Referral,Education,14.0,1170.0,1.3,17.0,1,2,44.57,21,41283.0,1,151,64690.89
11436,Google,Retail,3.0,300.0,12.71,20.0,3,14,92.41,41,65857.0,5,179,89016.45
11437,Facebook,IT,10.0,799.0,19.26,6.0,8,9,89.55,24,76772.0,12,113,115531.32
11438,Referral,Education,6.0,201.0,18.15,0.0,1,13,39.02,23,135441.0,2,152,60754.56
11439,Website,Manufacturing,1.0,303.0,14.24,4.0,3,3,26.5,50,84670.0,13,13,54763.42
11440,Email,Finance,23.0,288.0,2.84,16.0,1,9,70.17,51,98133.0,1,157,84872.63
11441,Facebook,Manufacturing,24.0,1188.0,6.21,7.0,4,4,46.91,54,120856.0,5,110,104537.17
11442,Email,Healthcare,27.0,451.0,7.08,14.0,2,14,73.77,39,56261.0,3,91,100276.87
11443,Facebook,Education,14.0,1474.0,15.5,19.0,9,11,22.57,40,82154.0,4,95,78796.7
11444,Website,Education,8.0,1239.0,16.24,3.0,1,11,30.67,43,31107.0,4,43,71129.74
11445,Email,IT,19.0,393.0,8.32,1.0,8,0,74.91,60,116296.0,2,138,88908.75
11446,LinkedIn,Healthcare,14.0,407.0,8.94,4.0,4,4,36.99,45,60561.0,15,159,63416.6
11447,Google,Finance,10.0,609.0,1.85,0.0,9,0,88.61,35,101674.0,11,74,106497.24
11448,LinkedIn,Education,17.0,920.0,6.49,4.0,4,8,24.69,58,60268.0,3,14,78108.29
11449,Referral,Education,9.0,751.0,9.57,5.0,0,15,37.24,43,56608.0,2,99,70462.4
11450,Website,IT,29.0,1249.0,3.22,1.0,5,6,99.88,22,38138.0,6,109,128232.23
11451,LinkedIn,Retail,6.0,910.0,9.61,0.0,6,2,54.65,35,131665.0,14,162,85575.48
11452,Facebook,Finance,11.0,1151.0,17.21,3.0,0,8,60.515,55,62693.0,15,145,106630.67
11453,Referral,Manufacturing,25.0,634.0,12.05,6.0,8,1,34.61,30,108000.0,0,149,60711.84
11454,Referral,Healthcare,7.0,51.0,2.5,0.0,7,11,68.79,34,149143.0,15,96,102630.49
11455,LinkedIn,Education,17.0,1225.0,4.64,0.0,7,6,78.09,47,46248.0,14,58,132673.85
11456,LinkedIn,Education,28.0,412.0,10.02,7.0,6,8,45.16,34,127757.0,15,136,99953.69
11457,Website,Manufacturing,28.0,163.0,7.87,19.0,4,5,86.31,55,43632.0,5,96,96425.77
11458,Google,Finance,1.0,1479.0,7.82,15.0,2,9,68.27,53,72547.0,3,38,104084.55
11459,LinkedIn,Retail,22.0,1078.0,11.06,20.0,8,4,51.13,21,37100.0,15,154,92041.81
11460,LinkedIn,Education,5.0,532.0,10.45,12.0,6,11,64.61,54,72930.0,0,64,82359.29
11461,Email,Finance,9.0,1238.0,16.14,17.0,10,6,66.14,39,91861.0,0,158,85071.55
11462,Facebook,Manufacturing,18.0,1138.0,7.48,19.0,9,13,33.24,44,101905.0,4,9,104893.91
11463,Email,IT,16.0,173.0,16.3,9.0,9,14,52.22,24,78025.0,13,121,98143.22
11464,Email,Retail,27.0,1465.0,7.43,11.0,7,14,47.47,56,100876.0,4,32,114509.68
11465,Referral,Healthcare,21.0,253.0,2.05,0.0,5,5,52.07,33,103944.0,9,11,94968.99
11466,Google,Education,2.0,249.0,11.53,9.0,10,4,80.89,52,75840.0,6,162,79431.05
11467,Facebook,Finance,29.0,208.0,12.17,8.0,4,13,58.6,29,44369.0,12,105,93397.07
11468,Website,IT,26.0,462.0,18.76,2.0,7,1,95.23,59,43460.0,11,146,109306.48
11469,Website,Healthcare,11.0,294.0,14.8,18.0,2,7,60.515,36,116641.0,3,147,57833.09
11470,LinkedIn,Finance,27.0,983.0,18.44,8.0,6,14,53.26,23,121920.0,13,82,119055.88
11471,LinkedIn,Finance,28.0,458.0,18.26,9.0,1,12,82.96,40,26461.0,8,37,112539.61
11472,Website,Healthcare,6.0,445.0,12.49,18.0,2,6,63.68,30,67362.0,3,82,74524.0
11473,LinkedIn,IT,26.0,756.0,11.03,15.0,1,5,63.76,42,123376.0,6,12,101624.26
11474,Google,Manufacturing,8.0,226.0,11.59,17.0,4,4,24.27,23,53610.0,4,4,49070.72
11475,Email,IT,4.0,1106.0,19.59,13.0,6,4,51.89,31,129334.0,14,43,105124.08
11476,LinkedIn,Retail,18.0,509.0,15.69,2.0,10,8,41.66,45,45995.0,15,155,87306.86
11477,Referral,Education,28.0,1496.0,3.02,1.0,9,0,99.95,28,109716.0,4,51,139840.05
11478,LinkedIn,Healthcare,11.0,1383.0,15.79,0.0,10,15,44.67,29,32717.0,5,5,102489.26
11479,Facebook,Manufacturing,5.0,1304.0,4.24,17.0,10,8,90.76,35,103867.0,7,134,122082.85
11480,Google,Healthcare,15.0,919.0,9.5,8.0,10,5,74.1,52,104472.0,14,87,113776.01
11481,Facebook,Healthcare,28.0,954.0,5.0,12.0,9,3,47.27,23,89022.0,4,106,89432.93
11482,Facebook,IT,18.0,152.0,14.1,1.0,0,9,63.48,24,78668.0,14,56,99115.19
11483,Referral,Education,2.0,1440.0,17.67,6.0,9,13,87.24,50,76645.0,2,110,122139.92
11484,Google,Retail,22.0,1392.0,6.52,15.0,8,6,90.67,33,54550.0,5,68,130584.51
11485,Google,Finance,11.0,807.0,2.56,20.0,0,8,32.83,41,111151.0,13,96,67739.65
11486,Google,Finance,26.0,377.0,6.67,18.0,0,4,47.17,39,28576.0,11,44,75697.31
11487,Google,Healthcare,25.0,58.0,13.77,14.0,9,13,46.82,59,65868.0,13,143,91636.33
11488,Google,Education,16.0,1004.0,7.25,10.0,7,4,23.36,42,123039.0,1,90,75044.45
11489,Referral,Manufacturing,4.0,64.0,6.28,0.0,5,7,67.86,40,71380.0,11,42,86794.08
11490,LinkedIn,IT,22.0,1449.0,4.5,20.0,5,6,88.39,57,30728.0,11,139,124553.79
11491,Facebook,Education,7.0,652.0,10.45,6.0,8,12,50.53,51,57800.0,7,73,86043.82
11492,Google,Education,29.0,1347.0,6.24,19.0,3,12,79.2,30,35886.0,7,11,125382.95
11493,LinkedIn,IT,11.0,618.0,14.89,7.0,7,7,70.22,38,104614.0,14,155,104965.35
11494,LinkedIn,Healthcare,22.0,1402.0,2.46,9.0,3,10,50.05,59,94909.0,2,58,95574.02
11495,Facebook,Education,24.0,1200.0,13.62,4.0,1,11,60.515,40,72236.0,11,128,88340.73
11496,Referral,Finance,4.0,1120.0,5.51,8.0,10,9,76.75,38,70805.0,7,21,116002.32
11497,Website,IT,28.0,933.0,10.3,10.0,7,1,88.37,31,143286.0,8,21,134589.16
11498,Website,Manufacturing,15.0,549.0,6.44,1.0,6,8,74.87,42,57532.0,4,72,91342.01
11499,LinkedIn,Retail,1.0,151.0,14.73,18.0,3,2,21.43,38,137765.0,4,129,36090.18
11500,Email,Healthcare,23.0,369.0,18.96,13.0,8,5,37.3,54,125696.0,5,102,81424.83
11501,Email,IT,3.0,204.0,18.42,19.0,8,15,25.56,43,53688.0,6,13,65144.42
11502,Facebook,Retail,14.0,626.0,12.09,9.0,7,5,65.63,21,36063.0,2,73,80835.43
11503,Website,Retail,6.0,480.0,10.45,8.0,0,1,80.52,30,48089.0,4,6,80274.58
11504,LinkedIn,Manufacturing,18.0,586.0,16.55,9.0,6,11,28.85,21,80942.0,0,112,69308.69
11505,Referral,Education,25.0,1189.0,13.98,5.0,4,12,87.07,58,76829.0,10,17,140415.11
11506,Website,Manufacturing,1.0,1069.0,4.49,16.0,6,6,64.44,59,75553.0,9,73,90937.95
11507,LinkedIn,Education,6.0,1386.0,16.6,5.0,8,8,75.2,29,58585.0,4,12,112509.27
11508,LinkedIn,Education,6.0,1248.0,9.15,3.0,1,11,97.71,51,96739.0,3,86,117462.2
11509,Google,IT,21.0,38.0,4.59,19.0,10,9,26.69,27,84004.0,0,180,53953.69
11511,Google,Healthcare,29.0,1386.0,6.08,18.0,3,0,30.09,55,144411.0,14,70,96226.54
11512,Facebook,Education,5.0,1046.0,10.86,17.0,1,7,51.44,57,27438.0,0,108,67045.84
11513,Google,Retail,17.0,356.0,5.45,10.0,2,1,88.12,38,118095.0,12,52,112078.83
11514,Google,Finance,10.0,44.0,3.35,7.0,10,13,92.5,53,48212.0,7,37,101917.09
11515,Website,Healthcare,28.0,868.0,3.35,16.0,7,0,60.51,24,75362.0,15,117,108911.21
11516,Email,IT,21.0,255.0,12.08,10.0,8,7,67.53,43,97177.0,13,3,121877.5
11517,LinkedIn,Manufacturing,18.0,1478.0,14.96,12.0,5,1,76.65,31,41983.0,9,8,118378.12
11518,Referral,Healthcare,7.0,1461.0,7.11,0.0,9,5,86.62,29,39026.0,11,138,123043.41
11519,Google,Healthcare,3.0,142.0,1.66,12.0,1,14,29.72,50,145168.0,1,47,55824.64
11520,Referral,Healthcare,13.0,1481.0,3.42,3.0,1,5,84.81,28,75998.0,9,169,109040.32
11521,Email,Healthcare,15.0,30.0,18.38,13.0,6,4,58.5,60,149735.0,12,64,93608.79
11522,Email,Finance,20.0,295.0,10.38,10.0,7,15,56.05,25,80744.0,11,42,101032.72
11523,Google,Manufacturing,19.0,1261.0,9.62,4.0,7,7,53.91,32,82013.0,4,43,103158.0
11524,Facebook,Manufacturing,3.0,981.0,1.72,6.0,5,2,60.74,21,76039.0,12,125,91865.87
11525,Google,Manufacturing,4.0,1422.0,14.84,0.0,9,15,95.6,35,74831.0,5,137,124761.93
11526,Website,Education,5.0,335.0,11.03,11.0,7,12,60.515,45,110172.0,8,14,104896.48
11527,LinkedIn,Retail,1.0,41.0,10.45,10.0,0,9,96.25,38,59603.0,14,91,91680.54
11528,Facebook,Manufacturing,4.0,1398.0,3.09,7.0,8,14,34.42,58,102758.0,13,132,94269.52
11529,Google,Healthcare,12.0,1421.0,8.28,5.0,0,3,77.93,46,92713.0,6,2,113508.37
11530,Referral,Healthcare,28.0,966.0,16.91,1.0,2,6,84.98,60,131446.0,5,115,116876.21
11531,Facebook,Manufacturing,27.0,449.0,17.44,18.0,8,14,74.33,23,123452.0,4,1,122300.58
11532,Facebook,Manufacturing,24.0,918.0,12.45,19.0,10,15,68.55,42,141183.0,5,75,133833.61
11533,Google,Healthcare,10.0,200.0,14.82,19.0,4,6,65.19,46,38105.0,14,65,92685.29
11534,Facebook,Education,23.0,163.0,3.19,13.0,8,15,88.87,39,125048.0,13,174,128718.91
11535,Referral,IT,25.0,994.0,12.17,0.0,8,12,85.73,59,92182.0,10,125,137300.3
11536,Email,IT,21.0,1480.0,13.67,9.0,5,11,29.78,56,77147.0,3,135,82001.97
11537,Facebook,Manufacturing,29.0,1078.0,4.81,15.0,10,13,87.89,41,146331.0,0,66,134853.94
11538,Email,Finance,26.0,1243.0,17.72,3.0,0,7,53.13,46,100400.0,14,143,102938.8
11539,Referral,Manufacturing,20.0,1194.0,4.7,10.0,9,1,40.3,33,71434.0,11,72,89948.5
11540,Google,Manufacturing,24.0,687.0,6.96,15.0,6,10,89.58,56,51515.0,8,116,115830.98
11541,LinkedIn,IT,25.0,1368.0,12.79,19.0,5,11,54.56,44,114298.0,15,121,125078.38
11542,Facebook,Healthcare,13.0,1497.0,13.13,0.0,8,1,84.67,46,83001.0,10,47,127619.42
11543,LinkedIn,Manufacturing,23.0,1372.0,14.29,15.0,6,15,41.07,41,126971.0,4,90,107341.04
11544,Referral,Healthcare,14.0,1494.0,3.13,18.0,10,3,20.31,38,83397.0,7,40,82203.29
11545,Facebook,Healthcare,23.0,1145.0,17.14,20.0,3,15,59.64,35,86415.0,6,42,120644.95
11546,Email,Finance,5.0,208.0,11.12,10.0,6,12,28.02,35,41960.0,7,179,43510.0
11547,Website,Healthcare,4.0,1109.0,9.96,8.0,1,9,80.35,26,134591.0,0,35,111511.45
11548,LinkedIn,IT,14.0,1208.0,19.64,8.0,5,12,42.09,51,118143.0,8,41,94003.34
11549,Facebook,Education,10.0,140.0,15.07,16.0,5,8,55.49,48,106838.0,0,85,69637.03
11550,LinkedIn,Education,17.0,166.0,3.24,11.0,1,9,26.96,28,70778.0,2,124,56481.0
11551,Facebook,Retail,10.0,261.0,15.37,12.0,3,11,42.93,49,55941.0,7,57,72955.71
11552,Google,Manufacturing,26.0,1021.0,2.81,7.0,7,8,82.52,41,121857.0,11,38,135824.95
11553,Email,IT,7.0,497.0,1.52,15.0,7,12,32.13,37,120849.0,10,96,83427.82
11554,LinkedIn,Healthcare,16.0,761.0,8.67,17.0,7,12,71.77,44,128083.0,0,136,106004.93
11555,Website,Education,1.0,510.0,10.45,0.0,7,3,93.39,56,65955.0,13,63,110773.37
11556,Website,IT,17.0,1121.0,4.32,0.0,0,8,74.39,51,103565.0,0,87,101662.68
11557,Referral,Education,21.0,843.0,13.78,11.0,1,14,84.88,54,126276.0,5,132,124452.87
11558,Facebook,Healthcare,29.0,1302.0,4.29,5.0,3,13,28.72,22,81908.0,4,176,82041.4
11559,LinkedIn,Education,9.0,1023.0,14.77,8.0,8,2,40.06,23,89067.0,10,52,82123.71
11560,Referral,Manufacturing,6.0,352.0,10.6,4.0,2,11,91.56,50,143636.0,5,38,121858.58
11561,LinkedIn,Manufacturing,19.0,951.0,13.92,15.0,5,4,77.21,28,80696.0,2,87,100288.9
11562,Facebook,Retail,13.0,933.0,4.85,17.0,6,9,71.16,27,43429.0,9,5,101824.18
11563,Website,Retail,3.0,1485.0,15.17,16.0,7,8,73.1,32,119048.0,11,120,122616.99
11564,Google,Education,7.0,635.0,19.92,17.0,6,15,53.14,39,101676.0,9,70,103604.98
11565,Website,IT,22.0,458.0,13.65,0.0,2,5,23.56,46,141315.0,5,113,64192.92
11566,Referral,Manufacturing,9.0,1322.0,10.38,18.0,5,2,82.76,48,39847.0,1,24,93914.84
11567,Email,IT,22.0,177.0,18.54,7.0,4,9,74.3,35,72191.0,7,86,97930.44
11568,Google,IT,5.0,1171.0,1.3,10.0,9,8,57.82,34,59256.0,14,145,108338.08
11569,Referral,Education,10.0,879.0,14.87,4.0,3,5,91.98,34,53774.0,11,26,118392.4
11570,Facebook,IT,23.0,396.0,17.89,7.0,0,3,46.89,23,34127.0,5,3,76518.35
11571,Google,Manufacturing,17.0,879.0,2.17,18.0,6,15,43.55,49,143251.0,12,2,119407.77
11572,Referral,Healthcare,12.0,1119.0,9.55,17.0,7,13,89.82,26,53205.0,15,92,137811.42
11573,Facebook,Retail,23.0,842.0,4.89,17.0,1,3,83.76,43,133210.0,12,2,136544.58
11574,Website,Healthcare,16.0,1423.0,11.76,20.0,6,15,61.2,48,125106.0,3,150,117227.26
11575,Email,IT,3.0,204.0,13.34,0.0,5,7,30.46,34,106163.0,3,71,54440.33
11576,Facebook,Healthcare,30.0,617.0,6.75,14.0,4,6,37.21,34,83764.0,13,4,92163.25
11577,LinkedIn,Manufacturing,25.0,524.0,9.74,17.0,3,0,72.5,40,143279.0,10,38,112219.19
11578,Facebook,Manufacturing,22.0,1002.0,6.31,6.0,1,15,50.8,33,126824.0,6,103,103604.35
11579,Facebook,IT,9.0,1167.0,8.02,15.0,9,5,86.92,47,63664.0,13,70,127165.22
11580,Email,Education,29.0,1164.0,4.03,15.0,5,7,96.0,55,86829.0,15,52,143974.48
11581,LinkedIn,Healthcare,15.0,1492.0,17.83,14.0,4,2,84.45,22,146729.0,2,31,122695.73
11582,Referral,Education,5.0,1200.0,1.19,5.0,1,13,50.2,60,57333.0,10,154,86800.18
11583,Referral,Education,23.0,64.0,17.77,8.0,9,8,83.09,44,138548.0,2,36,108084.33
11584,Facebook,Finance,13.0,1028.0,11.86,6.0,6,9,60.515,49,61079.0,5,154,82126.85
11585,LinkedIn,IT,14.0,1362.0,7.3,13.0,5,1,33.37,23,109225.0,8,156,81342.85
11586,LinkedIn,Retail,20.0,567.0,14.74,10.0,10,13,22.67,24,49259.0,0,133,71241.7
11587,Email,Manufacturing,15.0,779.0,10.65,20.0,8,5,50.86,22,51571.0,4,115,75553.63
11588,Website,Manufacturing,16.0,1067.0,10.48,15.0,10,11,92.28,40,76119.0,0,74,127592.5
11589,Referral,IT,23.0,403.0,3.09,5.0,9,0,39.12,35,86829.0,0,18,56308.01
11590,Email,Retail,13.0,586.0,8.4,15.0,4,11,36.52,52,135210.0,2,15,82653.27
11591,Google,Manufacturing,17.0,1481.0,5.58,19.0,8,10,97.59,21,135531.0,2,97,140442.64
11592,Referral,IT,23.0,262.0,1.3,15.0,8,14,22.0,58,86829.0,3,5,79949.33
11593,Email,Manufacturing,8.0,734.0,7.84,11.0,0,1,82.86,55,63230.0,2,37,87203.04
11594,Referral,Education,21.0,592.0,2.71,16.0,4,15,45.71,27,136364.0,5,104,96548.09
11595,Website,Healthcare,2.0,968.0,5.88,4.0,8,15,23.0,33,81049.0,11,86,84557.76
11596,Google,Healthcare,5.0,916.0,2.76,12.0,6,12,93.42,21,126762.0,14,150,123670.91
11597,Website,Manufacturing,6.0,755.0,2.92,7.0,5,4,31.17,34,148273.0,3,180,51388.41
11598,Google,Finance,12.0,1493.0,4.78,4.0,5,0,64.14,49,144466.0,7,15,118465.75
11599,Facebook,Retail,18.0,1328.0,20.0,11.0,10,7,41.92,23,61498.0,0,17,88178.96
11600,Email,Retail,30.0,105.0,1.04,8.0,6,0,25.22,44,144053.0,7,51,73106.64
11601,Google,Retail,22.0,468.0,13.13,2.0,0,12,23.99,21,53820.0,10,45,81350.8
11602,Website,Education,22.0,728.0,3.68,2.0,3,8,29.24,30,65315.0,0,122,66213.52
11603,Referral,Retail,1.0,1342.0,18.49,0.0,0,9,25.71,33,120018.0,10,156,67254.14
11604,Google,Healthcare,30.0,944.0,2.78,17.0,5,10,80.84,56,57795.0,0,149,102015.31
11605,Email,Education,17.0,920.0,19.15,11.0,3,2,58.85,29,138812.0,6,170,85459.32
11606,Google,IT,30.0,721.0,12.61,8.0,0,15,47.43,34,110411.0,0,82,94646.05
